timstamp,high,low,open,close
1617062400000,34.34040000,34.80000000,33.48550000,33.97780000
1617148800000,33.97780000,38.28000000,33.22000000,37.07650000
1617235200000,37.07840000,38.94500000,36.00210000,37.46100000
1617321600000,37.46550000,41.40810000,36.57210000,41.02710000
1617408000000,41.03440000,46.80000000,40.91030000,41.38020000
1617494400000,41.38000000,45.08580000,40.66660000,44.31350000
1617580800000,44.32040000,45.86940000,41.80600000,45.80030000
1617667200000,45.80000000,46.26160000,41.56000000,43.35000000
1617753600000,43.35470000,43.50380000,37.69000000,39.50130000
1617840000000,39.51000000,41.59990000,39.21210000,41.33400000
1617926400000,41.32480000,42.09840000,40.05010000,40.80850000
1618012800000,40.80850000,42.75700000,39.97770000,41.58680000
1618099200000,41.60000000,41.87000000,39.98180000,41.31960000
1618185600000,41.31330000,41.76990000,39.36430000,40.46000000
1618272000000,40.46010000,43.35540000,39.80900000,42.93010000
1618358400000,42.93010000,44.55940000,40.00000000,42.51710000
1618444800000,42.52170000,44.30000000,41.40460000,43.43180000
1618531200000,43.41690000,43.82520000,40.00070000,41.38980000
1618617600000,41.39310000,48.36000000,41.37000000,42.05770000
1618704000000,42.05680000,42.70510000,32.00000000,37.36300000
1618790400000,37.36230000,38.70070000,34.00000000,34.73730000
1618876800000,34.73710000,35.75080000,31.55420000,35.41330000
1618963200000,35.41120000,36.31720000,33.02610000,33.79530000
1619049600000,33.77140000,36.76350000,32.80000000,32.95710000
1619136000000,32.94700000,33.49980000,26.63550000,32.23230000
1619222400000,32.24020000,32.40260000,28.53000000,28.96290000
1619308800000,28.98190000,31.30000000,28.10000000,29.83000000
1619395200000,29.83000000,33.47300000,29.75500000,33.40000000
1619481600000,33.39600000,34.94000000,33.14100000,34.84500000
1619568000000,34.84500000,35.38900000,32.56600000,33.97200000
1619654400000,33.96800000,36.00000000,32.96600000,35.97900000
1619740800000,35.97900000,36.81100000,35.08700000,36.52200000
1619827200000,36.51100000,37.46000000,35.80000000,36.90800000
1619913600000,36.90400000,37.17900000,35.48500000,36.62600000
1620000000000,36.62000000,38.30000000,36.57100000,37.25000000
1620086400000,37.24900000,37.93100000,34.36600000,34.77700000
1620172800000,34.77800000,40.76100000,34.52200000,40.42200000
1620259200000,40.42300000,43.90000000,37.98000000,41.58800000
1620345600000,41.56400000,42.80000000,38.34000000,39.86400000
1620432000000,39.86900000,40.64600000,38.69300000,39.89900000
1620518400000,39.89800000,40.55800000,38.20000000,40.30000000
1620604800000,40.30900000,41.85000000,32.05900000,36.48800000
1620691200000,36.48800000,38.68300000,35.52900000,38.63700000
1620777600000,38.63800000,42.47200000,33.74000000,35.12800000
1620864000000,35.12900000,41.86900000,33.00000000,39.98800000
1620950400000,39.98200000,48.00000000,39.38100000,47.97900000
1621036800000,47.97000000,49.78000000,42.72300000,43.64300000
1621123200000,43.63800000,46.72200000,39.27700000,42.43600000
1621209600000,42.42600000,42.47100000,35.10000000,38.69300000
1621296000000,38.69100000,42.59800000,37.65300000,40.59500000
1621382400000,40.60300000,41.40300000,18.00000000,25.04400000
1621468800000,25.04400000,31.28800000,21.20000000,28.95800000
1621555200000,28.94400000,30.99900000,20.00000000,24.39900000
1621641600000,24.38600000,24.60000000,20.31400000,22.05700000
1621728000000,22.05000000,23.46500000,13.63800000,17.91200000
1621814400000,17.91300000,23.48200000,17.09800000,23.26100000
1621900800000,23.26700000,24.21700000,19.65000000,22.16000000
1621987200000,22.14900000,24.77100000,21.60300000,24.52800000
1622073600000,24.52900000,24.94600000,21.74700000,23.98200000
1622160000000,23.98700000,26.22000000,20.00000000,21.35000000
1622246400000,21.34900000,22.31900000,18.77900000,19.86800000
1622332800000,19.88100000,21.35600000,18.41600000,20.46500000
1622419200000,20.46000000,23.45000000,19.06000000,23.26400000
1622505600000,23.27300000,23.53900000,21.60000000,22.84000000
1622592000000,22.84000000,26.87000000,22.64900000,25.91600000
1622678400000,25.91300000,28.60000000,25.67300000,27.00400000
1622764800000,27.00500000,27.01900000,23.60500000,24.98800000
1622851200000,24.99100000,26.40000000,22.93300000,23.77100000
1622937600000,23.77200000,24.50100000,23.43300000,24.18400000
1623024000000,24.18900000,25.28300000,21.30000000,21.68600000
1623110400000,21.68600000,22.29100000,19.60000000,21.65000000
1623196800000,21.64300000,23.33500000,20.36100000,23.21400000
1623283200000,23.21600000,24.60000000,22.04200000,22.68300000
1623369600000,22.68000000,23.20600000,20.48700000,20.95000000
1623456000000,20.94500000,21.26200000,19.50000000,20.74200000
1623542400000,20.74200000,22.41200000,19.92800000,22.04000000
1623628800000,22.04100000,26.02600000,21.23300000,25.85800000
1623715200000,25.85800000,26.00900000,23.51400000,23.94200000
1623801600000,23.94200000,24.58400000,22.49100000,23.03300000
1623888000000,23.02800000,24.00000000,22.00000000,22.53300000
1623974400000,22.53600000,22.56600000,20.20500000,21.43200000
1624060800000,21.43200000,21.63200000,20.21500000,20.22200000
1624147200000,20.22100000,21.00000000,18.87100000,20.61700000
1624233600000,20.61600000,20.79400000,15.35000000,15.70700000
1624320000000,15.71100000,16.93600000,13.00000000,14.68800000
1624406400000,14.68400000,16.80000000,13.96300000,15.79200000
1624492800000,15.79400000,16.60900000,14.72400000,16.22300000
1624579200000,16.22400000,16.74200000,14.41400000,14.42200000
1624665600000,14.42400000,14.98100000,13.61600000,14.51100000
1624752000000,14.50700000,15.02700000,14.03000000,15.01000000
1624838400000,15.00800000,16.02600000,14.58400000,15.79400000
1624924800000,15.79300000,17.02900000,15.71400000,16.30000000
1625011200000,16.30500000,16.62800000,15.08600000,16.40200000
1625097600000,16.40000000,16.41100000,14.85000000,15.17400000
1625184000000,15.17300000,15.45500000,14.62200000,15.28900000
1625270400000,15.28800000,15.75200000,15.01900000,15.52000000
1625356800000,15.52300000,16.57500000,15.16200000,15.97500000
1625443200000,15.97400000,15.97500000,14.50000000,15.22800000
1625529600000,15.22900000,16.19100000,15.19400000,16.13500000
1625616000000,16.12700000,17.66800000,16.08500000,16.86100000
1625702400000,16.86200000,16.89300000,14.99000000,15.31700000
1625788800000,15.31100000,15.91800000,14.82000000,15.68100000
1625875200000,15.68100000,15.99900000,15.03800000,15.27600000
1625961600000,15.27700000,15.70800000,15.13800000,15.49500000
1626048000000,15.49500000,15.65000000,14.38100000,14.84500000
1626134400000,14.84500000,15.09900000,14.01100000,14.19000000
1626220800000,14.19100000,14.22700000,13.16400000,13.80100000
1626307200000,13.79800000,14.10800000,12.73900000,13.09500000
1626393600000,13.09500000,13.31300000,12.00000000,12.02600000
1626480000000,12.02500000,12.74200000,11.71000000,12.29400000
1626566400000,12.29600000,12.93400000,12.25800000,12.64700000
1626652800000,12.64800000,12.73500000,11.35400000,11.46000000
1626739200000,11.46300000,11.55800000,10.37300000,10.95800000
1626825600000,10.96200000,12.86100000,10.67300000,12.34300000
1626912000000,12.34400000,13.37000000,11.81000000,13.15200000
1626998400000,13.15400000,13.52000000,12.32100000,13.40100000
1627084800000,13.40000000,14.05700000,13.12300000,13.75400000
1627171200000,13.75900000,13.82700000,13.08500000,13.73400000
1627257600000,13.73200000,15.29800000,13.63400000,13.92500000
1627344000000,13.92400000,14.54000000,13.34900000,14.36500000
1627430400000,14.36400000,14.76200000,13.92100000,14.54600000
1627516800000,14.54200000,15.39100000,14.25700000,15.25400000
1627603200000,15.25800000,15.85900000,14.40400000,15.79300000
1627689600000,15.79100000,16.61100000,15.58000000,16.42500000
